Row,energy,lipid,pro_syn,nucl_acid,ECM
ENSG00000110955,1,0,0,0,0
ENSG00000110958,0,0,0,0,0
ENSG00000111012,0,0,0,0,0
ENSG00000111058,0,0,0,0,0
ENSG00000111077,0,0,0,0,0
ENSG00000111144,0,0,0,0,0
ENSG00000111181,0,0,0,0,0
ENSG00000111224,0,0,0,0,0
ENSG00000111237,0,0,0,1,1
ENSG00000111261,0,0,0,0,0
ENSG00000111275,0,0,0,1,1
ENSG00000111319,0,0,0,0,0
ENSG00000111339,0,0,0,0,0
ENSG00000111371,0,0,0,0,0
ENSG00000111445,0,0,0,1,0
ENSG00000111581,0,0,0,1,0
ENSG00000111640,1,0,0,0,0
ENSG00000111666,0,1,0,0,0
ENSG00000111667,0,0,0,0,0
ENSG00000111669,1,0,0,0,0
ENSG00000111670,0,0,0,0,0
ENSG00000111674,1,0,0,0,0
ENSG00000111684,0,0,0,0,0
ENSG00000111696,0,0,0,0,0
ENSG00000111700,0,0,0,0,0
ENSG00000111713,0,0,0,0,0
ENSG00000111716,1,0,0,0,0
ENSG00000111726,0,0,0,0,1
ENSG00000111728,0,0,0,0,0
ENSG00000111732,0,0,0,0,0
ENSG00000111775,1,0,0,0,0
ENSG00000111817,0,0,0,0,0
ENSG00000111846,0,0,0,0,0
ENSG00000111880,0,0,0,0,0
ENSG00000111885,0,0,0,0,1
ENSG00000111962,0,0,0,0,0
ENSG00000112053,0,0,0,0,0
ENSG00000112077,0,1,0,1,1
ENSG00000112096,0,0,0,0,0
ENSG00000112130,0,0,0,0,0
ENSG00000112293,0,0,0,0,0
ENSG00000112294,0,0,0,0,0
ENSG00000112299,0,0,0,0,0
ENSG00000112303,0,0,0,0,0
ENSG00000112304,0,0,0,0,0
ENSG00000112309,0,0,0,0,1
ENSG00000112337,0,0,0,0,0
ENSG00000112367,0,0,0,0,0
ENSG00000112394,0,0,0,0,1
ENSG00000112473,0,0,0,0,0
ENSG00000112499,0,0,0,0,0
ENSG00000112541,0,0,0,0,0
ENSG00000112695,1,0,0,0,0
ENSG00000112699,0,0,0,0,1
ENSG00000112759,0,0,0,0,0
ENSG00000112874,0,0,0,0,0
ENSG00000112893,0,0,0,0,1
ENSG00000112941,0,0,0,1,0
ENSG00000112972,0,0,0,0,0
ENSG00000112992,0,1,0,0,0
ENSG00000113073,1,0,0,0,0
ENSG00000113083,0,0,0,0,0
ENSG00000113161,0,1,0,0,0
ENSG00000113163,0,0,0,0,0
ENSG00000113231,0,0,0,0,0
ENSG00000113269,0,0,0,0,0
ENSG00000113273,0,0,0,0,0
ENSG00000113356,0,0,0,1,0
ENSG00000113396,0,1,0,0,1
ENSG00000113407,0,0,1,0,0
ENSG00000113448,0,0,0,0,0
ENSG00000113456,0,0,0,0,0
ENSG00000113492,0,0,0,0,0
ENSG00000113504,0,0,0,0,0
ENSG00000113532,0,0,0,0,0
ENSG00000113552,0,0,0,0,0
ENSG00000113569,0,0,0,1,0
ENSG00000113593,0,0,0,0,0
ENSG00000113643,0,0,1,0,0
ENSG00000113732,0,0,0,0,0
ENSG00000113790,0,0,1,0,1
ENSG00000113924,0,0,0,0,0
ENSG00000114021,0,0,0,0,0
ENSG00000114054,0,0,0,0,0
ENSG00000114062,0,0,0,0,0
ENSG00000114113,0,0,0,0,0
ENSG00000114115,0,0,0,0,0
ENSG00000114120,0,0,0,1,1
ENSG00000114124,0,0,0,0,0
ENSG00000114166,0,0,0,0,0
ENSG00000114200,0,0,0,0,0
ENSG00000114268,0,0,0,0,0
ENSG00000114316,0,0,0,0,0
ENSG00000114374,0,0,0,0,0
ENSG00000114378,0,0,0,0,0
ENSG00000114423,0,0,0,0,0
ENSG00000114480,0,0,0,0,0
ENSG00000114491,0,0,0,1,0
ENSG00000114573,0,0,0,0,0
ENSG00000114770,0,0,0,0,0
ENSG00000114771,0,0,0,0,0
ENSG00000114805,0,0,0,0,0
ENSG00000114857,0,0,0,0,0
ENSG00000114902,0,0,0,0,0
ENSG00000114923,0,0,0,0,0
ENSG00000114956,0,0,0,0,0
ENSG00000114982,0,0,0,0,0
ENSG00000114999,0,0,0,0,0
ENSG00000115020,0,0,0,0,0
ENSG00000115159,1,1,1,1,1
ENSG00000115252,0,0,0,0,0
ENSG00000115275,0,0,0,0,0
ENSG00000115286,1,0,0,0,0
ENSG00000115339,0,0,0,0,1
ENSG00000115350,0,0,0,1,0
ENSG00000115361,0,0,0,0,0
ENSG00000115392,0,0,0,0,0
ENSG00000115419,0,0,0,0,0
ENSG00000115421,0,0,0,1,0
ENSG00000115425,0,0,0,0,0
ENSG00000115464,0,0,0,0,0
ENSG00000115488,0,0,0,0,0
ENSG00000115525,0,0,0,0,0
ENSG00000115526,0,0,0,0,0
ENSG00000115556,0,0,0,0,0
ENSG00000115616,0,0,0,0,0
ENSG00000115652,0,0,0,0,1
ENSG00000115657,0,0,0,0,0
ENSG00000115665,0,0,0,0,0
ENSG00000115677,0,0,0,0,0
ENSG00000115705,0,0,0,0,0
ENSG00000115758,0,0,0,0,0
ENSG00000115760,0,0,0,0,0
ENSG00000115828,0,0,0,0,0
ENSG00000115840,0,0,0,1,1
ENSG00000115850,0,0,0,0,0
ENSG00000115866,0,0,1,0,0
ENSG00000115884,0,0,0,0,0
ENSG00000115902,0,0,0,0,0
ENSG00000115919,0,0,0,0,0
ENSG00000116005,0,0,0,0,0
ENSG00000116039,0,0,0,0,0
ENSG00000116096,0,0,0,0,0
ENSG00000116120,0,0,1,0,0
ENSG00000116133,0,1,0,0,0
ENSG00000116157,0,0,0,0,0
ENSG00000116171,0,0,0,0,0
ENSG00000116199,0,0,0,0,0
ENSG00000116237,0,0,0,0,0
ENSG00000116337,0,0,0,0,0
ENSG00000116353,0,0,0,0,0
ENSG00000116459,1,0,0,0,0
ENSG00000116514,0,0,0,0,0
ENSG00000116539,0,0,0,0,0
ENSG00000116649,0,0,0,0,0
ENSG00000116704,0,0,0,0,0
ENSG00000116711,0,0,0,0,0
ENSG00000116745,0,0,0,0,0
ENSG00000116748,0,0,0,0,0
ENSG00000116761,0,0,0,1,0
ENSG00000116771,0,0,0,0,0
ENSG00000116783,0,0,0,0,0
ENSG00000116791,0,0,0,0,0
ENSG00000116882,0,0,0,0,0
ENSG00000116906,0,0,0,0,0
ENSG00000116981,0,0,0,0,0
ENSG00000116984,0,0,0,0,0
ENSG00000117009,0,0,0,0,0
ENSG00000117054,0,0,1,0,1
ENSG00000117069,0,0,0,0,0
ENSG00000117115,0,0,0,0,0
ENSG00000117118,1,0,0,0,0
ENSG00000117143,0,0,0,0,1
ENSG00000117215,0,0,0,0,0
ENSG00000117305,0,1,0,0,0
ENSG00000117308,0,0,0,0,1
ENSG00000117394,0,1,0,1,1
ENSG00000117410,0,0,0,0,0
ENSG00000117411,0,0,0,0,1
ENSG00000117448,0,0,0,0,0
ENSG00000117450,0,0,0,0,0
ENSG00000117461,0,0,0,0,0
ENSG00000117479,0,0,0,0,0
ENSG00000117480,0,0,0,0,0
ENSG00000117528,0,0,0,0,0
ENSG00000117543,0,0,0,0,0
ENSG00000117592,0,0,0,0,0
ENSG00000117594,0,0,0,0,0
ENSG00000117600,0,1,0,0,0
ENSG00000117620,0,0,0,0,1
ENSG00000117643,0,0,0,0,1
ENSG00000117682,0,0,0,0,0
ENSG00000117834,0,0,0,0,0
ENSG00000117984,0,0,0,0,0
ENSG00000118017,0,0,0,0,1
ENSG00000118058,0,0,0,0,0
ENSG00000118094,0,0,0,0,0
ENSG00000118160,0,0,0,0,0
ENSG00000118276,0,0,0,0,0
ENSG00000118298,0,0,0,0,0
ENSG00000118363,0,0,0,0,0
ENSG00000118369,0,0,0,0,0
ENSG00000118402,0,1,0,0,0
ENSG00000118514,0,0,0,0,0
ENSG00000118518,0,0,0,0,0
ENSG00000118520,0,0,0,0,0
ENSG00000118596,0,0,0,1,1
ENSG00000118705,0,0,0,0,1
ENSG00000118777,0,0,0,0,0
ENSG00000119013,1,0,0,0,0
ENSG00000119048,0,0,0,0,0
ENSG00000119125,0,0,0,0,0
ENSG00000119227,0,0,0,0,0
ENSG00000119392,0,0,0,1,0
ENSG00000119401,0,0,0,0,0
ENSG00000119421,1,0,0,0,0
ENSG00000119514,0,0,0,0,1
ENSG00000119523,0,0,0,0,1
ENSG00000119537,0,0,0,0,0
ENSG00000119640,0,0,0,0,0
ENSG00000119673,0,0,0,0,0
ENSG00000119689,1,0,0,0,0
ENSG00000119711,0,0,1,0,0
ENSG00000119723,0,0,0,0,0
ENSG00000119772,0,0,0,0,0
ENSG00000119782,0,0,0,0,0
ENSG00000119899,0,0,0,0,0
ENSG00000119915,0,1,0,0,0
ENSG00000119927,0,1,0,0,0
ENSG00000119938,0,0,0,0,0
ENSG00000120053,0,0,1,1,1
ENSG00000120137,0,0,0,0,0
ENSG00000120253,0,0,0,1,0
ENSG00000120254,0,0,0,1,0
ENSG00000120265,0,0,0,0,0
ENSG00000120329,0,0,1,1,1
ENSG00000120437,0,1,0,0,0
ENSG00000120563,0,0,0,0,0
ENSG00000120697,0,0,0,0,1
ENSG00000120820,0,0,0,0,0
ENSG00000120915,0,0,0,0,0
ENSG00000120942,0,0,0,0,0
ENSG00000120992,0,0,0,0,0
ENSG00000121039,0,0,0,0,0
ENSG00000121053,0,0,0,0,0
ENSG00000121207,0,0,0,0,0
ENSG00000121270,0,0,0,0,0
ENSG00000121281,0,0,0,0,0
ENSG00000121310,0,0,0,0,0
ENSG00000121361,0,0,0,0,0
ENSG00000121481,0,0,0,0,0
ENSG00000121578,0,0,0,0,0
ENSG00000121579,0,0,0,0,0
ENSG00000121691,0,0,0,0,0
ENSG00000121769,0,1,0,0,1
ENSG00000121851,0,0,0,1,0
ENSG00000121879,0,0,0,0,0
ENSG00000121897,0,0,0,0,0
ENSG00000122008,0,0,0,1,0
ENSG00000122126,0,0,0,0,0
ENSG00000122194,0,0,0,0,0
ENSG00000122254,0,0,0,0,1
ENSG00000122257,0,0,0,0,0
ENSG00000122390,0,0,0,0,0
ENSG00000122642,0,0,0,0,0
ENSG00000122643,0,0,0,0,0
ENSG00000122678,0,0,0,1,0
ENSG00000122729,0,0,1,0,1
ENSG00000122787,0,0,0,0,0
ENSG00000122824,0,0,0,0,0
ENSG00000122863,0,0,0,0,1
ENSG00000122884,0,0,0,0,0
ENSG00000122912,0,1,0,0,0
ENSG00000122971,0,0,1,0,1
ENSG00000123124,0,0,0,0,0
ENSG00000123130,0,0,0,0,0
ENSG00000123213,0,0,0,0,0
ENSG00000123360,0,0,0,0,0
ENSG00000123453,0,0,0,1,0
ENSG00000123454,0,0,0,0,0
ENSG00000123505,0,0,0,0,0
ENSG00000123552,0,0,0,0,0
ENSG00000123643,0,1,1,1,1
ENSG00000123684,0,0,0,0,0
ENSG00000123739,0,0,0,0,0
ENSG00000123836,0,0,0,0,0
ENSG00000123983,0,1,0,0,1
ENSG00000123989,0,0,0,0,1
ENSG00000124003,0,0,0,0,0
ENSG00000124067,0,0,0,0,0
ENSG00000124091,0,0,0,0,0
ENSG00000124140,0,0,0,0,0
ENSG00000124151,0,0,0,0,0
ENSG00000124155,0,0,0,0,0
ENSG00000124164,0,0,0,0,0
ENSG00000124172,1,0,0,0,0
ENSG00000124181,0,0,0,0,0
ENSG00000124212,0,0,0,0,0
ENSG00000124253,0,0,0,0,0
ENSG00000124275,0,0,0,0,0
ENSG00000124299,0,0,0,0,0
ENSG00000124302,0,0,0,0,0
ENSG00000124356,0,0,0,0,0
ENSG00000124357,0,0,0,0,0
ENSG00000124370,0,0,0,0,0
ENSG00000124406,0,0,0,0,0
ENSG00000124422,0,0,0,0,0
ENSG00000124486,0,0,0,0,0
ENSG00000124491,0,0,0,0,0
ENSG00000124523,0,0,0,0,0
ENSG00000124564,0,0,0,0,1
ENSG00000124568,0,0,0,1,0
ENSG00000124588,0,0,0,0,0
ENSG00000124596,0,0,0,0,0
ENSG00000124615,0,0,0,0,0
ENSG00000124713,0,0,0,0,0
ENSG00000124767,0,0,0,0,0
ENSG00000124789,0,0,0,1,0
ENSG00000125166,0,0,0,1,1
ENSG00000125246,0,0,0,0,0
ENSG00000125255,0,0,0,0,0
ENSG00000125257,0,0,0,0,0
ENSG00000125356,1,0,0,0,0
ENSG00000125430,0,0,0,0,1
ENSG00000125450,0,0,0,1,0
ENSG00000125454,0,0,0,0,0
ENSG00000125458,0,0,0,0,0
ENSG00000125484,0,0,0,0,0
ENSG00000125505,0,0,0,0,0
ENSG00000125630,0,0,0,1,0
ENSG00000125772,0,0,0,0,0
ENSG00000125779,0,0,0,0,0
ENSG00000125780,0,0,0,0,0
ENSG00000125877,0,0,0,0,0
ENSG00000126088,0,0,0,0,0
ENSG00000126091,0,0,0,0,1
ENSG00000126107,0,0,0,0,0
ENSG00000126261,0,0,0,0,0
ENSG00000126267,1,0,0,0,0
ENSG00000126432,0,0,0,0,0
ENSG00000126522,0,0,0,0,0
ENSG00000126821,0,0,0,0,0
ENSG00000126883,0,0,0,1,0
ENSG00000127080,0,0,0,0,0
ENSG00000127125,0,0,0,0,0
ENSG00000127184,1,0,0,0,0
ENSG00000127415,0,0,0,0,0
ENSG00000127445,0,0,0,0,0
ENSG00000127472,0,0,0,0,0
ENSG00000127481,0,0,0,0,0
ENSG00000127540,1,0,0,0,0
ENSG00000127884,0,0,1,0,1
ENSG00000127948,0,0,0,0,0
ENSG00000128039,0,0,0,0,0
ENSG00000128050,0,0,0,1,0
ENSG00000128059,0,0,0,1,0
ENSG00000128242,0,0,0,0,0
ENSG00000128268,0,0,0,0,1
ENSG00000128274,0,0,0,0,0
ENSG00000128294,0,0,0,0,0
ENSG00000128309,0,0,0,0,0
ENSG00000128311,0,0,0,0,0
ENSG00000128524,0,0,0,0,0
ENSG00000128609,1,0,0,0,0
ENSG00000128655,0,0,0,0,0
ENSG00000128683,0,0,0,0,0
ENSG00000128708,0,0,0,0,0
ENSG00000128731,0,0,0,0,0
ENSG00000128918,0,0,0,0,0
ENSG00000128928,0,1,0,0,0
ENSG00000128951,0,0,0,0,0
ENSG00000129083,0,0,0,0,0
ENSG00000129128,0,0,0,0,0
ENSG00000129151,0,0,0,0,0
ENSG00000129167,0,0,0,0,0
ENSG00000129187,0,0,0,0,0
ENSG00000129204,0,0,0,0,0
ENSG00000129219,0,0,0,0,0
ENSG00000129244,0,0,0,0,0
ENSG00000129353,0,0,0,0,0
ENSG00000129467,0,0,0,0,0
ENSG00000129484,0,0,0,0,0
ENSG00000129562,0,0,0,0,1
ENSG00000129596,0,0,1,0,0
ENSG00000129673,0,0,0,0,0
ENSG00000129744,0,0,0,0,0
ENSG00000129873,0,0,0,0,0
ENSG00000129951,0,1,0,0,0
ENSG00000130005,0,1,0,0,0
ENSG00000130035,0,0,0,0,1
ENSG00000130052,0,0,0,0,0
ENSG00000130055,0,0,0,0,0
ENSG00000130066,0,0,0,0,0
ENSG00000130164,0,0,0,0,0
ENSG00000130203,0,0,0,0,0
ENSG00000130208,0,0,0,0,0
ENSG00000130227,0,0,0,0,1
ENSG00000130234,0,0,0,0,0
ENSG00000130304,0,1,0,0,1
ENSG00000130309,0,0,0,0,0
ENSG00000130313,0,1,0,0,0
ENSG00000130377,0,1,0,0,1
ENSG00000130383,0,0,0,0,0
ENSG00000130414,1,0,0,0,0
ENSG00000130508,0,0,0,0,0
ENSG00000130540,0,0,0,0,0
ENSG00000130649,0,0,0,0,0
ENSG00000130653,0,0,0,0,0
ENSG00000130707,0,0,0,0,0
ENSG00000130714,0,0,0,0,0
ENSG00000130717,0,0,0,0,0
ENSG00000130725,0,0,0,0,0
ENSG00000130816,0,0,0,0,0
ENSG00000130821,0,1,0,0,0
ENSG00000130822,0,0,0,0,0
ENSG00000130876,0,0,0,0,1
ENSG00000130939,0,0,0,0,0
ENSG00000130948,0,0,0,0,0
ENSG00000130957,0,0,0,0,0
ENSG00000130958,0,0,0,0,1
ENSG00000130985,0,0,0,0,0
ENSG00000130988,0,0,0,0,0
ENSG00000130997,0,0,0,1,0
ENSG00000131013,0,0,0,0,0
ENSG00000131055,1,0,0,0,0
ENSG00000131067,0,0,1,1,1
ENSG00000131069,0,0,0,0,0
ENSG00000131100,0,0,0,0,0
ENSG00000131143,1,0,0,0,0
ENSG00000131174,1,0,0,0,0
ENSG00000131183,0,0,0,0,0
ENSG00000131203,0,0,0,0,0
ENSG00000131238,0,0,0,0,0
ENSG00000131373,0,0,0,0,0
ENSG00000131386,0,0,0,0,1
ENSG00000131389,0,0,0,0,0
ENSG00000131446,0,0,0,0,1
ENSG00000131459,0,0,0,0,1
ENSG00000131471,0,0,0,0,0
ENSG00000131473,0,0,0,0,1
ENSG00000131480,0,0,0,0,0
ENSG00000131482,0,0,0,0,0
ENSG00000131495,1,0,0,0,0
ENSG00000131508,0,0,0,0,0
ENSG00000131653,0,0,0,0,0
ENSG00000131686,0,0,0,0,0
ENSG00000131730,0,0,0,0,0
ENSG00000131748,0,0,0,0,0
ENSG00000131781,0,0,0,0,0
ENSG00000131828,1,0,0,0,0
ENSG00000131844,0,1,0,0,0
ENSG00000131864,0,0,0,0,0
ENSG00000131873,0,0,0,0,1
ENSG00000131979,0,0,0,0,0
ENSG00000132164,0,0,0,0,0
ENSG00000132182,0,0,0,1,0
ENSG00000132196,0,1,0,0,0
ENSG00000132256,0,0,0,0,0
ENSG00000132330,0,0,0,0,0
ENSG00000132376,0,0,0,0,0
ENSG00000132388,0,0,0,0,0
ENSG00000132423,0,0,0,0,0
ENSG00000132437,0,0,0,0,0
ENSG00000132517,0,0,0,0,0
ENSG00000132518,0,0,0,0,0
ENSG00000132570,0,0,0,0,0
ENSG00000132664,0,0,0,1,0
ENSG00000132677,0,0,0,0,0
ENSG00000132681,0,0,0,0,0
ENSG00000132744,0,0,0,0,0
ENSG00000132746,0,0,0,0,0
ENSG00000132793,0,1,0,0,0
ENSG00000132837,0,0,0,1,0
ENSG00000132840,0,0,0,1,0
ENSG00000132874,0,0,1,1,0
ENSG00000132915,0,0,0,0,0
ENSG00000132958,0,0,0,0,0
ENSG00000133027,0,0,0,0,0
ENSG00000133048,0,0,0,0,0
ENSG00000133056,0,0,0,0,0
ENSG00000133063,0,0,0,0,0
ENSG00000133065,0,0,0,0,0
ENSG00000133116,0,0,0,0,0
ENSG00000133121,0,0,0,0,0
ENSG00000133135,0,0,0,0,0
ENSG00000133247,0,0,0,0,0
ENSG00000133256,0,0,0,0,0
ENSG00000133275,0,0,0,0,0
ENSG00000133313,0,0,0,0,0
ENSG00000133315,0,0,0,0,0
ENSG00000133328,0,0,0,0,0
ENSG00000133433,0,0,0,0,0
ENSG00000133460,0,1,0,1,1
ENSG00000133606,0,0,0,0,0
ENSG00000133706,0,0,1,0,0
ENSG00000133731,0,0,0,0,0
ENSG00000133742,0,1,0,0,0
ENSG00000133805,0,0,0,0,0
ENSG00000133835,0,0,0,0,0
ENSG00000134013,0,0,0,0,0
ENSG00000134014,0,0,0,0,0
ENSG00000134184,0,0,0,0,0
ENSG00000134201,0,0,0,0,0
ENSG00000134202,0,0,0,0,0
ENSG00000134216,0,0,0,0,0
ENSG00000134240,0,0,0,0,0
ENSG00000134255,0,1,0,0,0
ENSG00000134285,0,0,0,0,0
ENSG00000134294,0,0,0,0,0
ENSG00000134324,0,1,0,0,0
ENSG00000134326,0,0,0,1,1
ENSG00000134333,1,0,0,0,0
ENSG00000134440,0,0,1,0,0
ENSG00000134538,0,0,0,0,0
ENSG00000134575,0,0,0,0,0
ENSG00000134588,0,0,0,0,0
ENSG00000134684,0,0,1,0,0
ENSG00000134716,0,0,0,0,0
ENSG00000134744,0,0,0,1,0
ENSG00000134758,0,0,0,0,0
ENSG00000134780,0,0,0,0,0
ENSG00000134812,0,0,0,0,0
ENSG00000134824,0,1,0,0,0
ENSG00000134852,0,0,0,0,0
ENSG00000134864,0,0,0,0,0
ENSG00000134882,0,0,0,1,1
ENSG00000134910,0,0,0,0,1
ENSG00000135002,0,0,0,0,0
ENSG00000135047,0,0,0,0,0
ENSG00000135069,0,0,0,1,1
ENSG00000135093,0,0,0,0,0
ENSG00000135094,0,0,0,0,0
ENSG00000135218,0,1,0,0,1
ENSG00000135220,0,0,0,0,0
ENSG00000135226,0,0,0,0,0
ENSG00000135241,0,0,0,0,0
ENSG00000135318,0,0,0,0,0
ENSG00000135372,0,0,0,0,0
ENSG00000135390,1,0,0,0,0
ENSG00000135423,0,0,0,0,0
ENSG00000135437,0,0,0,0,0
ENSG00000135454,0,0,0,0,0
ENSG00000135587,0,0,0,0,0
ENSG00000135655,0,0,0,0,0
ENSG00000135677,0,0,0,0,0
ENSG00000135679,0,0,0,0,0
ENSG00000135697,0,0,0,0,0
ENSG00000135702,0,0,0,0,1
ENSG00000135740,0,0,0,0,0
ENSG00000135778,0,0,0,0,0
ENSG00000135821,0,0,0,1,1
ENSG00000135838,0,0,0,0,1
ENSG00000135845,0,0,0,0,0
ENSG00000135913,0,0,0,0,0
ENSG00000135917,0,0,0,0,0
ENSG00000135929,0,0,0,1,1
ENSG00000135940,1,0,0,0,0
ENSG00000136010,0,0,0,0,0
ENSG00000136014,0,0,0,0,0
ENSG00000136052,0,0,0,0,0
ENSG00000136143,1,0,0,0,0
ENSG00000136169,0,0,0,0,0
ENSG00000136213,0,0,0,0,1
ENSG00000136243,0,0,0,1,0
ENSG00000136247,0,0,0,0,0
ENSG00000136250,0,0,0,0,0
ENSG00000136267,0,0,0,0,0
ENSG00000136371,0,0,0,0,0
ENSG00000136448,0,0,0,0,0
ENSG00000136504,0,0,0,0,0
ENSG00000136521,1,0,0,0,0
ENSG00000136531,0,0,0,0,0
ENSG00000136536,0,0,0,0,0
ENSG00000136542,0,0,0,0,1
ENSG00000136546,0,0,0,0,0
ENSG00000136628,0,0,1,0,0
ENSG00000136699,0,0,0,0,0
ENSG00000136720,0,0,0,0,1
ENSG00000136731,0,0,0,0,0
ENSG00000136750,0,0,0,0,0
ENSG00000136810,0,0,0,1,0
ENSG00000136840,0,0,0,0,0
ENSG00000136856,0,1,0,1,1
ENSG00000136868,0,0,0,0,0
ENSG00000136872,1,0,0,0,0
ENSG00000136877,0,0,0,0,0
ENSG00000136878,0,0,0,0,0
ENSG00000136881,0,0,0,0,0
ENSG00000136888,0,0,0,0,0
ENSG00000136908,0,0,0,0,1
ENSG00000136943,0,0,0,0,0
ENSG00000136960,0,0,0,0,0
ENSG00000137054,0,0,0,1,0
ENSG00000137106,0,0,0,0,0
ENSG00000137124,0,0,0,1,1
ENSG00000137168,0,0,0,0,0
ENSG00000137198,0,0,0,0,0
ENSG00000137200,0,0,0,0,0
ENSG00000137204,0,0,0,0,0
ENSG00000137364,0,0,0,0,0
ENSG00000137392,0,0,0,0,0
ENSG00000137393,0,0,0,0,0
ENSG00000137491,0,0,0,0,0
ENSG00000137563,0,0,0,0,0
ENSG00000137731,0,0,0,0,0
ENSG00000137770,0,0,0,0,0
ENSG00000137817,0,0,0,0,0
ENSG00000137825,0,0,0,0,0
ENSG00000137841,0,0,0,0,0
ENSG00000137857,0,0,0,0,0
ENSG00000137860,0,0,0,0,0
ENSG00000137868,0,0,0,0,0
ENSG00000137869,0,0,0,0,0
ENSG00000137944,0,0,0,0,0
ENSG00000137968,0,0,0,0,0
ENSG00000137992,0,1,0,0,0
ENSG00000137996,0,0,0,0,0
ENSG00000138018,0,0,0,0,0
ENSG00000138029,0,0,0,1,1
ENSG00000138030,0,0,0,0,0
ENSG00000138031,0,0,0,0,0
ENSG00000138061,0,0,0,0,0
ENSG00000138074,0,0,0,0,0
ENSG00000138075,0,0,0,0,0
ENSG00000138079,0,0,0,0,0
ENSG00000138109,0,0,0,0,0
ENSG00000138115,0,0,0,0,0
ENSG00000138134,0,0,0,0,0
ENSG00000138135,0,0,0,0,0
ENSG00000138185,0,0,0,0,0
ENSG00000138193,0,0,0,0,0
ENSG00000138207,0,0,0,0,0
ENSG00000138356,0,0,0,0,0
ENSG00000138363,0,0,0,1,0
ENSG00000138376,0,0,0,0,0
ENSG00000138398,0,0,0,0,0
ENSG00000138400,0,0,1,1,0
ENSG00000138411,0,0,0,0,0
ENSG00000138413,0,0,0,0,1
ENSG00000138449,0,0,0,0,0
ENSG00000138496,0,0,0,0,0
ENSG00000138592,0,0,0,0,0
ENSG00000138604,0,0,0,0,1
ENSG00000138617,0,0,0,0,0
ENSG00000138621,0,0,0,0,0
ENSG00000138622,0,0,0,0,0
ENSG00000138641,0,0,0,0,0
ENSG00000138653,0,0,0,0,1
ENSG00000138678,0,1,0,0,0
ENSG00000138735,0,0,0,0,0
ENSG00000138744,0,0,0,0,0
ENSG00000138750,0,0,0,1,0
ENSG00000138772,0,0,0,0,0
ENSG00000138777,0,1,1,1,1
ENSG00000138796,0,0,1,0,1
ENSG00000138801,0,0,0,0,1
ENSG00000138821,0,0,0,0,0
ENSG00000138942,0,0,0,0,0
ENSG00000139044,0,0,0,0,0
ENSG00000139053,0,0,0,0,0
ENSG00000139133,0,0,0,0,1
ENSG00000139144,0,0,0,0,0
ENSG00000139151,0,0,0,0,0
ENSG00000139155,0,0,0,0,0
ENSG00000139163,0,0,0,0,0
ENSG00000139180,1,0,0,0,0
ENSG00000139209,0,0,0,1,1
ENSG00000139266,0,0,0,0,0
ENSG00000139287,0,0,0,0,0
ENSG00000139304,0,0,0,0,0
ENSG00000139344,0,0,0,1,0
ENSG00000139370,0,0,0,0,0
ENSG00000139410,0,0,0,0,0
ENSG00000139428,0,0,0,0,0
ENSG00000139433,0,0,0,0,0
ENSG00000139496,0,0,0,1,0
ENSG00000139505,0,0,0,0,0
ENSG00000139514,0,1,1,1,1
ENSG00000139531,0,0,0,0,0
ENSG00000139540,0,0,0,0,0
ENSG00000139547,0,0,0,0,0
ENSG00000139624,0,0,0,0,0
ENSG00000139629,0,0,0,0,1
ENSG00000139631,0,0,0,0,0
ENSG00000139684,0,0,0,0,0
ENSG00000139718,0,0,0,0,0
ENSG00000139914,0,0,0,0,0
ENSG00000139977,0,0,0,0,0
ENSG00000139988,0,0,0,0,0
ENSG00000140057,0,0,1,1,1
ENSG00000140090,0,0,0,0,0
ENSG00000140105,0,0,1,0,0
ENSG00000140199,0,0,0,0,0
ENSG00000140263,0,0,0,0,0
ENSG00000140279,0,0,0,0,0
ENSG00000140284,0,1,0,0,1
ENSG00000140287,0,0,0,0,0
ENSG00000140297,0,0,0,0,1
ENSG00000140367,0,0,0,0,0
ENSG00000140374,1,1,1,1,1
ENSG00000140400,0,0,0,0,0
ENSG00000140455,0,0,0,0,0
ENSG00000140459,0,0,0,0,0
ENSG00000140465,0,0,0,0,0
ENSG00000140505,0,0,0,0,0
ENSG00000140519,0,0,0,0,0
ENSG00000140521,0,0,0,1,0
ENSG00000140522,0,0,0,0,0
ENSG00000140534,0,0,0,0,0
ENSG00000140598,0,0,0,0,0
ENSG00000140612,0,0,0,0,0
ENSG00000140650,0,0,0,0,1
ENSG00000140675,0,0,0,0,0
ENSG00000140740,1,0,0,0,0
ENSG00000140795,0,0,0,0,0
ENSG00000140835,0,0,0,0,1
ENSG00000140905,0,0,0,1,0
ENSG00000140990,1,0,0,0,0
ENSG00000141012,0,0,0,0,0
ENSG00000141096,0,0,0,0,0
ENSG00000141179,0,0,0,0,0
ENSG00000141279,0,0,1,1,1
ENSG00000141338,0,0,0,0,0
ENSG00000141349,0,0,0,0,0
ENSG00000141378,0,0,0,0,0
ENSG00000141401,0,0,0,0,0
ENSG00000141424,0,0,0,0,0
ENSG00000141429,0,0,0,0,1
ENSG00000141446,0,0,0,0,0
ENSG00000141458,0,0,0,0,0
ENSG00000141469,0,0,1,1,0
ENSG00000141485,0,0,0,0,0
ENSG00000141504,0,0,0,0,0
ENSG00000141506,0,0,0,0,0
ENSG00000141526,0,0,0,1,1
